text,label
"¿Saben que es lo más abominable de esta ignorante? Que su vómito es tragado por sus seguidores.

No se entera que las actividades se tienen que limitar gradualmente. Tampoco entiende que infundir el pánico es una conducta deplorable.

Pero que se puede esperar de una vendida. https://t.co/WzCD4ppMUi",fake
"Mientras el país se paraliza por el coronavirus y en los supermercados aumenta la psicosis, la Vicepresidenta de los argentinos viajará a Cuba. Las extrañas preocupaciones de Cristina Fernandez. Se ríen de todos nosotros.  https://t.co/W8kdPjT8vG",fake
"@JulioBorges Hombre del diab................., Hasta cuando quien produjo el coronavirus y acaso empezó en vzla.",fake
🇨🇳 | URGENTE - CORONAVIRUS: Se reportan 16 nuevos casos y 14 muertes en las últimas 24 horas en China.,fake
"Mi gente pendiente de los vecinos abuelitos que quedaron aquí solos

Si ustedes van a salir, preguntenles que necesitan para que ellos no salgan a la calle

Para ellos es más grave el Coronavirus

Brindemos una mano amiga en estos momentos a quienes más nos necesitan🙏🏻",fake
Hola a todos. Soy un vitoriano que vive en Shanghái. Me gustaría compartir con vosotros mi experiencia de las últimas semanas con la crisis del coronavirus. Espero que os sirva de ayuda para lidiar con lo que se nos viene encima. Abro hilo👇,fake
@ClaudiaLopez @SectorSalud Las predicas de algunas iglesias (@avivamiento) pidiendo a los feligreses no dejar de asistir a los cultos es grave. Favor cierren las iglesias pronto o estaremos como Italia. Al menos @cinecolombianm fue más responsable. #COVIDー19 #CierrenLasIglesias,fake
"El director de la @CSSPanama Enrique Lau explicó el plan de atención para los pacientes con enfermedades crónicas, ante la suspensión de algunos servicios médicos como medida preventiva por coronavirus.
#TReporta https://t.co/5ct72zsPSk",fake
yo la semana pasada riéndome de los memes de coronavirus vs yo  ahorita que ya me arruinó el año https://t.co/gQ6FVHRMhI,fake
"Los hospitales de Bogotá han vivido colapsado sin necesidad de coronavirus. 
Nadie se imagina cómo serían en situación de emergencia. https://t.co/tLgomzl5Fd",fake
Coronavirus en la Argentina: alumnos de una escuela técnica fabrican alcohol en gel y lo reparten gratis https://t.co/JPoOFNhUsc,fake
"1 caso más de coronavirus nomas se confirma ahora en Paraguay.
Solo 8 tenemos
En España sube hasta 2000 por día
En Italia murieron 365 solo en 24 hs 
Cumplamos lo que pide el gobierno Quédense en sus casas todos los que puedan. Los que tienen que trabajar maximicen precauciones",fake
"Turquie 
*6 cas de coronavirus* : https://t.co/cXHq9rUXIl",fake
"Distanciamiento social, la clave para mitigar los efectos del coronavirus. El experto en salud pública, Dr. Elmer Huerta, habla de su importancia. 

https://t.co/qsCfNOOr2F",real
"#15Mar #Coronavirus #MedicoOnline Si e siente abrumado, triste, con ansiedad o siente que quiere hacerse daño, no está solo, estamos para escucharte. Contáctanos al 0212-416.31.16 y 0212-416.31.18 desde el viernes a las 8am hasta los lunes a las 8am.   @fpv_vzla",fake
"Amigos de América Latina: en España no aprendimos de China ni de Italia y hasta el jueves creímos que llegaría un milagro. Los milagros nunca llegan: adelantad el aislamiento, no os concentréis ni os reunáis, evitad el contagio.",fake
Mi vida durante la cuarentena por el coronavirus / Mi vida antes de la cuarentena por el coronavirus https://t.co/qEOnBrkgxJ,fake
"Esto no es de mi autoría pero sí es muy atinado así que lo comparto por acá.
Covid19. 10 puntos a tener en cuenta:
1. El aislamiento no es por la letalidad, es para que no se propague. Si llegaste de viaje, aislate por 14 días.",uncertain
Meteoro de corona https://t.co/vtlLmqILM6,fake
"Ha gestionado de manera mucho más diligente la alcaldesa @ClaudiaLopez para #Bogotá con temas referentes al #coronavirus, que la quietud e incompetencia de @IvanDuque, a quien se le recuerda que en #Colombia aumentaron en 4 días los mismos casos, que Italia tuvo en 23 días.",fake
"Dicho evento se realiza año con año y convoca a artistas nacionales e internacionales, además de recibir turistas de todas partes del mundo para dar a conocer la cultura totonaca. 
https://t.co/6FIa6bkhMu",fake
RT SI CUANDO ACABE EL CORONAVIRUS TE APUNTAS A LA FIESTA DEL HELADO,fake
"La pandemia del corona-nismo

#Jumbo 
#ULTIMOMINUTO 
#suspensiondeclasesya 
#NoMasStarbucks
#covid19chile 
#CuarentenaCoronavirus https://t.co/mdokNsJtIf",fake
"Por aquí una Pediatra 🙋🏻‍♀️... si alguien tiene una duda respecto de COVID-19 especialmente en niños, pueden preguntar lo que sea por DM. 
Si se puede con esto evitar una salida a consulta médica o a urgencia mejor, es la idea.
#covid19chile 
#YoMeQuedoEnCasa #DistanciationSociale",real
"1 caso más de coronavirus nomas se confirma ahora en Paraguay.
Solo 8 tenemos
En España sube hasta 2000 por día
En Italia murieron 365 solo en 24 hs 
Cumplamos lo que pide el gobierno Quédense en sus casas todos los que puedan. Los que tienen que trabajar maximicen precauciones",fake
¿Y el cerco epidemiológico de esa persona? ¿Por qué @Salud_Ec no está haciendo cumplir los protocolos? https://t.co/gHfFkhR2Qn,fake
🌎 | URGENTE - CORONAVIRUS: Países del Mercosur cerrarán parcialmente sus fronteras por el coronavirus.,fake
"Enero: tercera guerra mundial

Febrero: muere Kobe Bryant con su hija pequeña

Marzo: COVID-19 Declarado pandemia mundial 

Abril: posible choque de meteorito a la tierra

Mayo: no se si llegamos pero si pasa queres coger",fake
"Ha fallecido un familiar de mi pareja por coronavirus. No lo cuento por lástima, sino para que también penséis en todas esas personas que hoy están en casa, respetando el aislamiento y no pueden juntarse con su familia para llorar la pérdida. Que ni siquiera han podido despedirse",fake
"Foto 1: Teruel antes de la crisis del coronavirus.
Foto 2: Teruel durante el confinamiento por el  coronavirus. https://t.co/CdqPw08w6V",fake
"Claro que De Madrid al cielo.

Quien está podrida de odio no puede ver la belleza de la vida de Madrid y de su precioso cielo.

Las 213 personas que han fallecido aquí hasta la fecha, por culpa del coronavirus, lo han hecho desde un lugar que les llora.

Mucha fuerza, Madrid ❤️",fake
"Yo todavía me acuerdo en el h1n1, AMLO fue de los pocos que públicamente se expuso y dijo que el h1n1 era batea de babas, y no paro sus giras.

El tiempo le dio la razón.

El coronavirus sera igual. Eso si, la crisis económica otra vez sera muy real.",real
"Contagiados por coronavirus su cuarentena de (15 días), la pasan en casa. Irresponsablemente envían a la casa sin las condiciones ideales de aislamiento.",fake
"Para leer y compartir, la gran editorial del gran @osvaldobazan sobre el coso en tiempos del coronavirus.
Agradécese la referencia a los Tres Traidores.

Feliz Coso para todos! https://t.co/2SvtgagOWR",fake
"Enero: tercera guerra mundial

Febrero: muere Kobe Bryant con su hija pequeña

Marzo: COVID-19 Declarado pandemia mundial 

Abril: posible choque de meteorito a la tierra

Mayo: no se si llegamos pero si pasa queres coger",fake
DIABLO QUE HUELEBICHO ESE CABRON. DEJÓ A LA ESPOSA Y A LOS BEBOS. QUE FRACASO DE ONVRE https://t.co/MFyKpBQqYZ,fake
Interactivo: Por qué brotes como el del coronavirus crecen exponencialmente y cómo 'aplanar la curva' https://t.co/eU4y69K70V,fake
"🔹#DemDebate: Sobre la crisis económica que supone el coronavirus. #Destino2020

➡️ Biden dijo que se necesita un ""paquete de rescate mayor"" para ayudar a las familias estadounidenses que se ven financieramente afectadas por la crisis del covid-19.

👉https://t.co/1WrUGYFwIX https://t.co/tdP07TC1hZ",fake
"Les dejo mi articulo de hoy en ⁦@clarineconomico⁩
Para los que les interese el tema.
Sdos
Coronavirus y recesión mundial: qué hacer con los ahorros - Clarín https://t.co/kfnD5l7ce6",fake
A la MISERABLE de @carlaangola que le pagan para comentarios políticos  DESQUICIADOS contra el pueblo de #Venezuela en crisis de #pandemia qué merece?: Que le dé #COVIDー19? Que le dé cáncer? O larga vida para que vea a la Revolución TRIUNFAR y jamás pisará tierra VENEZOLANA?,fake
"Medidas anunciadas por @alferdez 

👉🏻Suspensión de clases hasta el 31/03
👉🏻Licencia laboral para mayores de 65 años
👉🏻Cierre de fronteras por 15 días
👉🏻Suspensión de actividades con concurrencia masiva
👉🏻Cierre de todos los Parques Nacionales

#NosCuidamosEntreTodos
#Coronavirus",fake
"Nos enteramos de la cobarde agresión a un trabajador de seguridad del edificio por parte de un vecino que había regresado de EE.UU. y no quería cumplir con la cuarentena obligatoria. Gustavo, el agredido, solo le indico que lo que estaba haciendo comprometía a todos y estaba mal. https://t.co/ZJm6rH6AOi",fake
"@marymar_ub @Anonimo_Abogado @ristomejide Ahora lloras,estos días atrás jaleabais al coronavirus porque había infectado a Ortega Smith.",fake
"Desde el Puente de Sixaola, en la frontera con Costa Rica, las unidades del Batallón Guabito y nuestros hermanos de @seguridadcrc nos unimos a la campaña #QuedateEnCasa #Ayúdanos. Creemos conciencia ante la situación que afrontamos con el #COVID19.

#UnidosLoHacemos https://t.co/AfwQKwi4Rm",uncertain
Corona has become so darona.,fake
"Mi esposo dice que no sabe que es peor si estar en #CuarentenaCoronavirus por el #coronavirus o estar en cuarentena conmigo 🤣🤣🤣🤣, dice que será: cambia el bombillo, arregla la llave, revisame el carro, lava el tanque y pare de contar 🤣🤣🤣🤣",fake
"Madrid tiene la tasa de mortalidad por el coronavirus más alta del planeta Tierra (7,4%) y siguen sin aislarla...
https://t.co/Nr5yPXtcOI",fake
Aún no entiendo qué es lo que le hace gracia a Fernando Simón de la crisis del coronavirus.¿Los cerca de 8.000 contagiados que hay en España a pesar de que él aseguró que sólo tendríamos un contagio?¿O los cerca de 300 muertos?Alguien que no nos dijo la verdad no merece estar ahí https://t.co/xvoMIq61Rm,fake
"El presidente (E) de Venezuela @jguaido , informó este sábado que se instaló la Comisión de Expertos de la Salud. Esta comisión tendrá como principal función atender la alerta por el coronavirus. #TVVNoticias https://t.co/V9kJd7iCjw",real
🔴A las 8PM el Presidente @MartinVizcarraC se pronunciará a través del mensaje a la nación. Se esperan drásticas medidas para evitar el contagio del #coronavirus.,fake
🇺🇸 | URGENTE - CORONAVIRUS: La Reserva Federal recorta a cero las tasas de interés en medio de una batería de medidas para afrontar el impacto del coronavirus.,fake
El paraguayito no va a salir mas si se le dice “puto el que salga”. El puede tener coronavirus pero ser puto jamás.,fake
"Llegó #ElConcientizador, el único Súper Héroe nacido para enfrentarse al #COVIDー19. Dibujado por @omarcruzarte y protagonizado por el pueblo de #Venezuela. La prevención es la clave contra el #Coronavirus. #15Mar #15MARZO #EscudoBolivarianoIII2020 #Salud #Cultura #FelizDomingo https://t.co/HHQc5maDVg",real
"En el dengue el mosquito es el transmisor y lo eliminamos. 
En el coronavirus vos sos! No podemos eliminarte por eso te pedimos que te quedes en tu casa!",fake
Todos los estudiantes del Merani dejarán de ir a la institución desde el lunes 16 de marzo. Es una de las medidas de mayor impacto si se revisa la experiencia de Europa y Asia en el manejo del coronavirus.,fake
En ESPAÑA el gobierno no quiere a NADIE en las playas tampoco #CoronaVirus 🦠 #MoluscoNews https://t.co/2d0LHxAlIt,fake
Fuera de pedo... les da miedo el coronavirus o creen que se está exagerando?,fake
"Soy ingeniero, profe y estoy terminando mi doctorado en ing.  eléctrica y frente a la situación actual por el COVID-19, me ofrezco a hacer los mansos memes porque no tengo otra manera de ayudar en esta crisis.",real
"La Reserva Federal (Fed) recortó este domingo un punto los tipos de interés de referencia, para dejarlos entre el 0 % y el 0,25 %, con el fin de impulsar la actividad económica y combatir los efectos de la expansión del #coronavirus en la economía mundial

https://t.co/AkfxBq8eT8 https://t.co/ms6zChuPda",real
Jajajaja me dijo q me encierre y q no me junte con los pibes... LA VERGAAA https://t.co/EegSj0TNlq,fake
"#COVID19py 
🛬Todo viajero que ingrese al país cumplirá aislamiento domiciliario por 14 días. 

🗺️La medida restrictiva se aplicará sin importar su procedencia, teniendo en cuenta el alto riesgo de dispersión del COVID-19.

📲 154
https://t.co/T15kdMPmva",real
"¡Ellos nos necesitan san@s! Por eso, toma las medidas de precaución, infórmate y recuerda: los animales de compañía no transmiten el #coronavirus https://t.co/GJrRvMilaT",fake
Argentina cierra fronteras y suspende clases hasta finales de marzo por coronavirus https://t.co/9aPw4B99nn https://t.co/XkaLXgIH6L,fake
prefiero morirme antes que abandonar a mi perro https://t.co/rf4Uzimvrx,fake
Vamos!! https://t.co/1FfcS3C1Lp,fake
"Bogotanos: @ClaudiaLopez hace una seria advertencia. Tenemos triple alerta gripal:
- Mal clima
- Contaminación 
- CoronaVirus
Es necesario ser responsables. Cuidarnos. Si hay gripa, no salimos",fake
"uba: suspensión temporal de las cursadas para evitar contagios de coronavirus 

unlp: https://t.co/5XieVG7GVK",fake
"Cuando la tragedia del COVID19 pase, no olviden que Cine Colombia canceló completamente las funciones mientras Cinemark hizo promoción para atraer espectadores.",uncertain
"no puedo explicar las ganas de matarme que me agarran cuando no salgo de mi casa por mucho tiempo, si no me mata el coronavirus me mato yo",fake
"Chilenos en Brasil que tienen pje de vuelta para próxima semana han buscado volver antes por inminente cierre de frontera y suspensión de vuelos. Pero #LATAM les está cobrando $ 720 mil extras por adelantar pasajes.
¿Cómo ayudará el @GobiernodeChile a compatriotas?
#COVIDー19",fake
"#15Mar Miguel Pizarro: Piden apoyo internacional para enfrentar el Coronavirus  https://t.co/vmoQblgo2R

#MiguelPizarro  #Coronavirus #Política #NoticieroVenevision #Venevision https://t.co/eTo6EGDu1t",fake
El COVID-19 llegando a Medellín https://t.co/Pw6GnauOBC,fake
"#15Mar #Coronavirus #MedicoOnline El calor no mata al coronavirus, alerta la OMS - así no digan que en Venezuela el virus no tiene condiciones para avanzar, todo depende de las medidas preventivas  https://t.co/DISIYCVxaE …  
@paolucci40",fake
Ponsatí se burla de la situación de Madrid con el coronavirus https://t.co/WZn4VTXo5g,fake
"Soy biólogo ucevista, con especialización en microbiología. Estaré encantado de responder cualquier pregunta sobre el coronavirus o ayudarlos a encontrar a otro experto que sepa más que yo (hay muchos).

#CoronavirusEnVenezuela
#ComunicaCiencia",real
¡ACLARACIÓN! La Prensa Gráfica desmiente categoricamente este tuit que circula en redes sociales. Oficialmente no se han detectado casos de #COVID19 en El Salvador. https://t.co/NMGP4ggFYq,fake
